球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
张才仁,北京,北控,2016-11-16,113:95(已结束),0,4.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,501976
兰多夫·莫里斯,北京,北控,2016-11-16,113:95(已结束),0,37.5,0,0,10,17,8,9,1,6,2,0,2,1,5,28,501195
方硕,北京,北控,2016-11-16,113:95(已结束),0,19.0,2,5,3,3,0,0,0,2,3,1,0,0,2,12,500519
吉喆,北京,北控,2016-11-16,113:95(已结束),0,5.8,0,0,0,2,1,2,1,2,0,0,0,0,3,1,500356
段江鹏,北京,北控,2016-11-16,113:95(已结束),0,15.2,1,1,1,3,0,0,0,0,0,0,0,1,3,5,500389
队伍,北京,北控,2016-11-16,113:95(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Te012
孙伟博,北控,北京,2016-11-16,113:95(已结束),1,22.3,1,3,0,4,0,0,1,3,0,2,0,1,4,3,500554
刘大鹏,北控,北京,2016-11-16,113:95(已结束),1,23.2,1,5,2,2,0,0,0,0,0,1,1,2,0,7,500602
杨敬敏,北控,北京,2016-11-16,113:95(已结束),1,32.6,1,5,1,3,0,0,0,3,0,0,0,4,0,5,501463
王振宇,北控,北京,2016-11-16,113:95(已结束),1,29.2,1,2,2,6,4,5,1,3,2,0,0,0,3,11,501666
E.巴蒂斯塔,北控,北京,2016-11-16,113:95(已结束),1,36.0,0,1,13,18,4,10,8,24,0,0,0,2,3,30,503167
于梁,北控,北京,2016-11-16,113:95(已结束),0,8.6,1,1,0,0,0,0,0,0,0,0,0,0,0,3,100015
贾俊龙,北控,北京,2016-11-16,113:95(已结束),0,4.2,0,0,1,1,0,3,0,0,0,0,0,0,0,2,501175
夏宇彤,北控,北京,2016-11-16,113:95(已结束),0,7.3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,502652
贺希宁,北控,北京,2016-11-16,113:95(已结束),0,8.8,0,0,0,2,0,0,0,1,0,0,0,1,2,0,501994
宋康明,北控,北京,2016-11-16,113:95(已结束),0,12.0,0,0,1,2,0,0,0,4,0,0,1,1,1,2,500360
滕贺麒,北控,北京,2016-11-16,113:95(已结束),0,20.1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,501933
麦克克鲁姆,北控,北京,2016-11-16,113:95(已结束),0,36.0,0,4,10,17,12,15,2,4,5,1,0,2,2,32,502330
队伍,北控,北京,2016-11-16,113:95(已结束),0,-,0,0,0,0,0,0,1,4,0,0,0,1,0,0,NTe014
唐正东,同曦,八一,2016-11-16,88:83(已结束),1,41.8,0,1,12,17,7,9,2,9,0,0,1,5,4,31,100017
赛义德·阿巴斯,同曦,八一,2016-11-16,88:83(已结束),1,25.2,0,2,3,6,0,1,0,7,3,0,0,5,1,6,500715
冯欣,同曦,八一,2016-11-16,88:83(已结束),1,44.4,1,5,2,2,6,6,0,5,2,2,0,3,4,13,501031
范成林,同曦,八一,2016-11-16,88:83(已结束),1,41.2,2,4,5,7,4,4,1,3,2,0,0,2,1,20,501280
宋建骅,同曦,八一,2016-11-16,88:83(已结束),1,44.4,0,2,1,2,2,2,2,4,0,1,0,5,4,4,501380
买尔丹·吐尔逊,同曦,八一,2016-11-16,88:83(已结束),0,6.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,500516
张财宝,同曦,八一,2016-11-16,88:83(已结束),0,3.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,500674
德胡安-布莱尔,同曦,八一,2016-11-16,88:83(已结束),0,22.8,0,0,6,13,1,4,6,13,1,2,0,2,3,13,503565
于长春,同曦,八一,2016-11-16,88:83(已结束),0,10.4,0,0,0,1,1,2,0,0,0,0,0,2,1,1,500701
张祖铭,八一,同曦,2016-11-16,88:83(已结束),1,18.1,1,6,2,2,1,2,0,0,2,0,2,0,1,8,501782
邹雨宸,八一,同曦,2016-11-16,88:83(已结束),1,21.7,0,0,1,4,1,4,1,7,1,3,1,1,4,3,501783
曹岩,八一,同曦,2016-11-16,88:83(已结束),1,37.3,1,2,4,6,1,3,6,6,3,1,0,2,1,12,501336
韩硕,八一,同曦,2016-11-16,88:83(已结束),1,25.1,2,4,0,2,0,0,1,3,3,2,0,3,5,6,100020
许钟豪,八一,同曦,2016-11-16,88:83(已结束),1,40.0,0,0,6,16,1,3,5,10,6,0,2,5,5,13,500535
德勒黑,八一,同曦,2016-11-16,88:83(已结束),0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100254
雷蒙,八一,同曦,2016-11-16,88:83(已结束),0,31.6,3,6,1,4,2,2,0,0,3,1,0,1,4,13,501772
刘航初,八一,同曦,2016-11-16,88:83(已结束),0,9.0,0,0,0,2,0,0,0,2,0,1,0,0,2,0,501144
余晨,八一,同曦,2016-11-16,88:83(已结束),0,13.3,0,0,2,4,2,2,0,3,0,0,0,3,3,6,501153
李天戈,八一,同曦,2016-11-16,88:83(已结束),0,6.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,501774
阿尔斯兰,八一,同曦,2016-11-16,88:83(已结束),0,16.6,2,4,1,4,0,1,0,0,3,0,0,0,1,8,501769
付豪,八一,同曦,2016-11-16,88:83(已结束),0,17.1,0,0,6,8,2,2,2,4,0,1,0,1,1,14,501770
张大宇,浙江,山东,2016-11-16,103:82(已结束),1,37.4,0,0,8,15,3,4,2,8,1,2,0,2,3,19,100085
张永鹏,浙江,山东,2016-11-16,103:82(已结束),1,26.8,0,0,3,6,2,2,2,2,2,0,1,0,3,8,500352
威利·沃伦,浙江,山东,2016-11-16,103:82(已结束),1,35.3,5,7,8,11,8,9,1,7,10,4,1,5,4,39,502297
陆文博,浙江,山东,2016-11-16,103:82(已结束),1,27.3,0,0,0,2,0,0,2,3,1,1,0,2,3,0,502731
夏钰博,浙江,山东,2016-11-16,103:82(已结束),1,32.4,0,0,1,5,0,0,0,7,3,0,0,2,6,2,501158
刘丰搏,浙江,山东,2016-11-16,103:82(已结束),0,3.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,501874
科迪·拉兰,浙江,山东,2016-11-16,103:82(已结束),0,27.0,3,6,4,5,0,0,2,9,1,0,0,1,5,17,503545
邓愈鑫,浙江,山东,2016-11-16,103:82(已结束),0,2.4,0,2,1,1,0,0,0,0,0,0,0,2,0,2,501985
卢艺文,浙江,山东,2016-11-16,103:82(已结束),0,2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,501672
赖俊豪,浙江,山东,2016-11-16,103:82(已结束),0,4.7,0,0,1,1,0,0,1,1,0,0,0,0,0,2,501651
吴前,浙江,山东,2016-11-16,103:82(已结束),0,41.4,2,11,3,6,2,2,0,5,3,1,0,2,3,14,501409
队伍,浙江,山东,2016-11-16,103:82(已结束),0,-,0,0,0,0,0,0,2,3,0,0,0,3,0,0,Te004
丁彦雨航,山东,浙江,2016-11-16,103:82(已结束),1,40.6,1,5,5,10,5,8,2,9,2,0,0,2,1,18,501310
潘宁,山东,浙江,2016-11-16,103:82(已结束),1,14.4,1,2,0,3,0,0,0,2,0,0,0,0,2,3,501701
张辉,山东,浙江,2016-11-16,103:82(已结束),1,25.1,2,3,1,4,1,2,0,1,0,0,0,3,2,9,501709
贾森·汤普森,山东,浙江,2016-11-16,103:82(已结束),1,28.4,0,1,8,11,2,2,1,5,3,2,1,3,5,18,503568
睢冉,山东,浙江,2016-11-16,103:82(已结束),1,32.7,0,3,4,7,1,1,0,5,2,2,0,1,5,9,500532
曹振华,山东,浙江,2016-11-16,103:82(已结束),0,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400047
杨力,山东,浙江,2016-11-16,103:82(已结束),0,15.3,0,1,1,1,0,0,0,0,2,1,0,0,1,2,100024
刘冠岑,山东,浙江,2016-11-16,103:82(已结束),0,11.0,0,1,1,2,0,0,1,1,1,1,0,0,2,2,501697
李敬宇,山东,浙江,2016-11-16,103:82(已结束),0,17.4,2,4,1,2,0,0,0,1,1,1,0,0,1,8,500331
陶汉林,山东,浙江,2016-11-16,103:82(已结束),0,34.1,0,0,1,6,2,4,1,4,1,0,2,2,3,4,500684
诺里斯·科尔,山东,浙江,2016-11-16,103:82(已结束),0,16.8,0,3,3,8,3,3,0,1,0,1,0,1,0,9,503567
队伍,山东,浙江,2016-11-16,103:82(已结束),0,-,0,0,0,0,0,0,4,6,0,0,0,1,0,0,Te006
周启新,福建,深圳,2016-11-16,85:100(已结束),1,0.0,2,5,2,5,1,2,0,9,8,2,0,2,6,11,100101
赵泰隆,福建,深圳,2016-11-16,85:100(已结束),1,0.0,0,2,1,6,0,0,0,1,1,0,0,1,2,2,500382
王哲林,福建,深圳,2016-11-16,85:100(已结束),1,0.0,0,1,3,15,5,8,2,10,0,0,0,4,3,11,501537
陈世杰,福建,深圳,2016-11-16,85:100(已结束),1,0.0,1,2,2,3,0,0,0,2,6,0,0,1,0,7,503542
J·J·希克森,福建,深圳,2016-11-16,85:100(已结束),1,0.0,1,4,10,25,14,17,7,18,1,3,0,2,0,37,503569
黄毅超,福建,深圳,2016-11-16,85:100(已结束),0,0.0,0,0,0,1,2,2,0,1,0,0,0,1,2,2,502311
孙喆,福建,深圳,2016-11-16,85:100(已结束),0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,500441
李江淮,福建,深圳,2016-11-16,85:100(已结束),0,0.0,0,1,0,1,0,0,0,1,2,0,0,0,2,0,503541
谢亚财,福建,深圳,2016-11-16,85:100(已结束),0,0.0,0,0,1,2,1,2,2,2,1,2,0,3,3,3,500670
郭磊,福建,深圳,2016-11-16,85:100(已结束),0,0.0,0,0,1,2,1,1,0,0,0,0,0,0,0,3,100219
陈林坚,福建,深圳,2016-11-16,85:100(已结束),0,0.0,2,7,1,2,1,1,0,2,1,2,0,2,1,9,501476
沈梓捷,深圳,福建,2016-11-16,85:100(已结束),1,0.0,0,0,1,5,0,2,1,8,0,0,0,2,5,2,501674
杰里米·帕戈,深圳,福建,2016-11-16,85:100(已结束),1,0.0,1,3,6,11,0,0,0,5,5,1,0,2,2,15,503173
顾全,深圳,福建,2016-11-16,85:100(已结束),1,0.0,2,4,6,7,1,2,0,5,1,0,0,2,1,19,501176
李慕豪,深圳,福建,2016-11-16,85:100(已结束),1,0.0,0,0,3,8,2,6,1,3,4,0,0,1,5,8,501178
孟铎,深圳,福建,2016-11-16,85:100(已结束),1,0.0,1,5,1,2,2,2,0,2,4,0,0,1,3,7,100111
马齐·兰佩,深圳,福建,2016-11-16,85:100(已结束),0,0.0,3,5,12,18,3,4,2,18,2,3,1,3,3,36,503546
于德豪,深圳,福建,2016-11-16,85:100(已结束),0,0.0,0,1,2,2,1,2,0,2,0,1,0,0,1,5,501678
赵捷,深圳,福建,2016-11-16,85:100(已结束),0,0.0,0,1,2,2,0,0,0,0,2,0,0,2,1,4,500666
何忠勉,深圳,福建,2016-11-16,85:100(已结束),0,0.0,0,1,1,2,0,0,0,2,3,2,0,0,2,2,500665
王建军,深圳,福建,2016-11-16,85:100(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ca110
代怀博,深圳,福建,2016-11-16,85:100(已结束),0,0.0,0,2,1,1,0,0,0,2,0,1,0,1,4,2,501413
王征,广厦,天津,2016-11-16,130:98(已结束),1,6.9,0,0,1,1,0,0,0,2,0,0,0,0,0,2,500347
李京龙,广厦,天津,2016-11-16,130:98(已结束),1,23.4,2,4,1,1,0,0,0,1,0,1,0,0,2,8,501406
胡金秋,广厦,天津,2016-11-16,130:98(已结束),1,22.2,0,0,9,12,2,2,1,5,0,0,1,1,1,20,502672
刘铮,广厦,天津,2016-11-16,130:98(已结束),1,28.0,2,6,3,4,2,3,1,3,2,2,1,2,3,14,503536
考特尼·福特森,广厦,天津,2016-11-16,130:98(已结束),1,29.8,2,4,4,6,6,8,0,3,7,6,0,1,4,20,503548
孙铭徽,广厦,天津,2016-11-16,130:98(已结束),0,12.2,0,1,5,5,2,2,0,1,1,1,0,1,1,12,501747
伊莱·霍尔曼,广厦,天津,2016-11-16,130:98(已结束),0,36.1,0,0,10,15,1,1,1,7,3,1,2,1,4,21,502309
林志杰,广厦,天津,2016-11-16,130:98(已结束),0,15.7,3,4,3,3,2,2,1,1,4,4,0,1,0,17,500704
张伟,广厦,天津,2016-11-16,130:98(已结束),0,8.5,0,2,1,3,0,0,0,0,1,1,0,0,1,2,100189
苏若禹,广厦,天津,2016-11-16,130:98(已结束),0,19.4,0,0,5,5,1,1,2,6,2,1,0,1,4,11,501181
赵岩昊,广厦,天津,2016-11-16,130:98(已结束),0,19.4,0,3,0,4,0,0,0,1,0,1,1,0,2,0,501752
赵大鹏,广厦,天津,2016-11-16,130:98(已结束),0,18.6,1,2,0,0,0,0,0,1,4,2,0,2,3,3,501180
队伍,广厦,天津,2016-11-16,130:98(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,1,0,0,Te028
普·杰特,天津,广厦,2016-11-16,130:98(已结束),1,38.3,4,9,3,5,8,9,0,5,2,1,0,4,3,26,501544
李荣培,天津,广厦,2016-11-16,130:98(已结束),1,34.0,2,2,3,7,0,0,0,1,3,1,0,1,2,12,501761
张智涵,天津,广厦,2016-11-16,130:98(已结束),1,21.7,1,2,1,4,4,4,1,6,0,0,0,3,2,9,500696
桑尼,天津,广厦,2016-11-16,130:98(已结束),1,37.4,0,2,7,9,1,1,1,6,1,0,0,4,4,15,501255
徐磊,天津,广厦,2016-11-16,130:98(已结束),1,12.9,0,2,1,3,0,0,0,2,1,0,0,2,1,2,400017
杰里米-泰勒,天津,广厦,2016-11-16,130:98(已结束),0,25.7,0,0,5,11,5,6,0,3,1,1,1,7,6,15,502331
田野.,天津,广厦,2016-11-16,130:98(已结束),0,19.4,1,2,0,0,0,0,1,2,3,0,0,0,1,3,501307
孟祥龙,天津,广厦,2016-11-16,130:98(已结束),0,29.5,0,2,2,2,1,2,0,1,2,2,0,0,0,5,500697
田垒,天津,广厦,2016-11-16,130:98(已结束),0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501945
时德帅,天津,广厦,2016-11-16,130:98(已结束),0,12.0,3,3,1,3,0,0,3,5,0,0,1,1,3,11,501763
队伍,天津,广厦,2016-11-16,130:98(已结束),0,-,0,0,0,0,0,0,4,5,0,0,0,0,0,0,Te029
易建联,广东,新疆,2016-11-18,117:85(已结束),1,36.1,3,4,5,13,2,2,2,13,0,0,0,2,0,21,100004
周鹏,广东,新疆,2016-11-18,117:85(已结束),1,40.1,2,6,3,8,3,4,0,3,4,3,1,0,1,15,100007
任骏飞,广东,新疆,2016-11-18,117:85(已结束),1,25.3,0,0,5,6,0,0,4,5,1,2,0,1,4,10,500672
多纳德·斯隆,广东,新疆,2016-11-18,117:85(已结束),1,38.5,5,6,7,10,1,2,0,6,7,1,0,3,1,30,501573
赵睿,广东,新疆,2016-11-18,117:85(已结束),1,25.5,1,6,3,5,0,1,1,5,3,2,0,3,4,9,501938
曾繁日,广东,新疆,2016-11-18,117:85(已结束),0,5.4,0,0,0,1,1,2,0,2,0,0,1,1,1,1,503258
杨金蒙,广东,新疆,2016-11-18,117:85(已结束),0,14.9,1,4,1,1,0,0,0,3,1,1,0,1,3,5,501399
邵英伦,广东,新疆,2016-11-18,117:85(已结束),0,3.5,0,0,0,2,0,0,0,0,1,0,0,0,2,0,501407
周湛东,广东,新疆,2016-11-18,117:85(已结束),0,21.5,3,5,0,0,0,0,0,1,2,1,0,0,3,9,501893
布泽尔,广东,新疆,2016-11-18,117:85(已结束),0,29.3,0,0,7,16,3,4,4,15,1,0,0,4,4,17,503552
队伍,广东,新疆,2016-11-18,117:85(已结束),0,-,0,0,0,0,0,0,1,3,0,0,0,2,0,0,Te007
阿不都沙拉木,新疆,广东,2016-11-18,117:85(已结束),1,15.8,1,3,0,3,1,2,0,0,0,0,1,0,1,4,501983
达柳斯·亚当斯,新疆,广东,2016-11-18,117:85(已结束),1,40.5,2,17,11,15,4,5,0,9,8,1,1,7,2,32,503547
孙桐林,新疆,广东,2016-11-18,117:85(已结束),1,39.0,0,0,2,5,2,2,2,12,2,2,0,5,3,6,501177
俞长栋,新疆,广东,2016-11-18,117:85(已结束),1,30.4,1,2,2,3,1,2,1,4,0,0,0,1,4,8,501179
可兰白克-马坎,新疆,广东,2016-11-18,117:85(已结束),1,23.7,0,1,2,6,2,2,1,3,0,2,0,1,1,6,501464
孙鸣阳,新疆,广东,2016-11-18,117:85(已结束),0,20.0,0,0,0,4,1,2,2,4,0,0,0,1,3,1,501403
西热力江,新疆,广东,2016-11-18,117:85(已结束),0,24.3,2,8,1,2,0,0,2,4,0,2,0,1,2,8,500555
李根,新疆,广东,2016-11-18,117:85(已结束),0,34.4,2,4,3,9,2,2,1,1,0,1,0,1,3,14,500536
卡米然,新疆,广东,2016-11-18,117:85(已结束),0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,502019
唐才育,新疆,广东,2016-11-18,117:85(已结束),0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,502749
王子瑞,新疆,广东,2016-11-18,117:85(已结束),0,7.5,1,1,1,3,1,1,1,2,0,2,0,1,0,6,501301
队伍,新疆,广东,2016-11-18,117:85(已结束),0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Te008
贾森·汤普森,山东,同曦,2016-11-18,105:94(已结束),1,39.8,2,2,6,11,9,11,5,21,3,1,3,1,1,27,503568
陶汉林,山东,同曦,2016-11-18,105:94(已结束),1,28.7,0,0,6,7,1,2,4,8,1,1,1,1,3,13,500684
丁彦雨航,山东,同曦,2016-11-18,105:94(已结束),1,29.8,3,4,4,9,8,13,2,6,1,2,0,7,1,25,501310
张辉,山东,同曦,2016-11-18,105:94(已结束),1,23.4,1,1,0,2,1,2,0,0,1,2,0,4,4,4,501709
睢冉,山东,同曦,2016-11-18,105:94(已结束),1,26.3,0,1,3,4,0,0,0,1,4,2,0,1,2,6,500532
刘冠岑,山东,同曦,2016-11-18,105:94(已结束),0,18.6,0,1,2,4,0,0,0,1,3,1,0,1,1,4,501697
潘宁,山东,同曦,2016-11-18,105:94(已结束),0,19.4,2,3,2,4,0,0,1,4,1,0,1,0,4,10,501701
杨力,山东,同曦,2016-11-18,105:94(已结束),0,24.6,1,2,1,5,2,2,1,2,1,2,0,3,4,7,100024
李敬宇,山东,同曦,2016-11-18,105:94(已结束),0,16.0,1,3,1,1,0,0,0,0,2,1,0,1,1,5,500331
曹振华,山东,同曦,2016-11-18,105:94(已结束),0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,400047
李泓翰,山东,同曦,2016-11-18,105:94(已结束),0,5.3,0,0,1,1,2,2,0,0,0,0,0,1,0,4,501696
徐煜峰,山东,同曦,2016-11-18,105:94(已结束),0,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,501707
队伍,山东,同曦,2016-11-18,105:94(已结束),0,-,0,0,0,0,0,0,1,3,0,0,0,2,0,0,Te006
赛义德·阿巴斯,同曦,山东,2016-11-18,105:94(已结束),1,40.4,2,5,5,10,6,7,1,3,6,1,0,2,4,22,500715
冯欣,同曦,山东,2016-11-18,105:94(已结束),1,34.6,0,1,0,2,2,2,0,1,6,2,0,7,1,2,501031
范成林,同曦,山东,2016-11-18,105:94(已结束),1,15.6,2,3,1,2,0,0,1,1,0,1,0,0,1,8,501280
马壮,同曦,山东,2016-11-18,105:94(已结束),1,20.8,0,1,0,3,1,2,0,0,1,0,0,1,3,1,500612
德胡安-布莱尔,同曦,山东,2016-11-18,105:94(已结束),1,46.6,0,0,17,31,2,6,6,21,2,5,0,4,6,36,503565
唐正东,同曦,山东,2016-11-18,105:94(已结束),0,15.9,0,0,6,10,0,1,1,1,0,0,0,1,2,12,100017
宋建骅,同曦,山东,2016-11-18,105:94(已结束),0,32.6,1,1,2,2,2,3,2,3,0,5,0,2,6,9,501380
买尔丹·吐尔逊,同曦,山东,2016-11-18,105:94(已结束),0,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,500516
张财宝,同曦,山东,2016-11-18,105:94(已结束),0,13.5,0,2,0,1,0,0,2,2,1,1,0,1,1,0,500674
于长春,同曦,山东,2016-11-18,105:94(已结束),0,15.3,1,3,0,1,1,2,0,2,1,1,0,0,2,4,500701
郭一飞,同曦,山东,2016-11-18,105:94(已结束),0,3.4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,501477
队伍,同曦,山东,2016-11-18,105:94(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,1,0,0,NTe013
杰里米·帕戈,深圳,四川,2016-11-18,109:100(已结束),1,38.8,2,8,8,18,2,2,1,5,9,2,0,3,2,24,503173
顾全,深圳,四川,2016-11-18,109:100(已结束),1,31.4,2,3,1,5,1,2,1,4,3,1,0,1,2,9,501176
李慕豪,深圳,四川,2016-11-18,109:100(已结束),1,24.4,0,0,7,12,1,3,3,7,0,1,1,2,6,15,501178
张凯,深圳,四川,2016-11-18,109:100(已结束),1,25.3,0,0,4,6,3,3,5,10,0,1,0,0,1,11,100107
孟铎,深圳,四川,2016-11-18,109:100(已结束),1,31.5,1,3,3,6,1,2,0,3,3,0,0,0,2,10,100111
邱彪,深圳,四川,2016-11-18,109:100(已结束),0,4.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,100108
于德豪,深圳,四川,2016-11-18,109:100(已结束),0,9.2,0,2,0,1,0,0,0,0,1,1,0,0,0,0,501678
马齐·兰佩,深圳,四川,2016-11-18,109:100(已结束),0,33.2,2,5,5,13,5,5,1,6,1,2,0,2,2,21,503546
代怀博,深圳,四川,2016-11-18,109:100(已结束),0,9.7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,501413
赵捷,深圳,四川,2016-11-18,109:100(已结束),0,23.4,2,4,5,6,1,1,1,2,1,0,0,0,2,17,500666
何忠勉,深圳,四川,2016-11-18,109:100(已结束),0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500665
沈梓捷,深圳,四川,2016-11-18,109:100(已结束),0,3.5,0,0,1,1,0,0,0,0,0,0,0,0,1,2,501674
队伍,深圳,四川,2016-11-18,109:100(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Te025
孟达,四川,深圳,2016-11-18,109:100(已结束),1,44.9,4,6,4,10,0,0,1,5,1,1,2,2,2,20,100026
陈晓东,四川,深圳,2016-11-18,109:100(已结束),1,4.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100214
张春军,四川,深圳,2016-11-18,109:100(已结束),1,38.8,2,3,2,6,2,2,4,9,1,2,0,2,4,12,501156
王汝恒,四川,深圳,2016-11-18,109:100(已结束),1,38.6,1,4,3,5,1,1,0,2,7,1,0,1,2,10,501163
哈达迪,四川,深圳,2016-11-18,109:100(已结束),1,37.1,0,0,7,7,7,11,4,14,2,0,1,6,1,21,501880
杨越,四川,深圳,2016-11-18,109:100(已结束),0,11.1,0,0,1,2,0,0,0,0,1,0,0,0,4,2,501309
约什·史密斯,四川,深圳,2016-11-18,109:100(已结束),0,32.8,4,14,7,14,2,5,1,9,2,0,5,4,2,28,503570
蔡晨,四川,深圳,2016-11-18,109:100(已结束),0,11.1,0,1,1,2,2,2,0,2,0,0,0,1,1,4,501343
吴楠,四川,深圳,2016-11-18,109:100(已结束),0,12.6,0,1,1,2,1,1,1,1,0,0,0,0,2,3,500533
徐韬,四川,深圳,2016-11-18,109:100(已结束),0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,501311
陈辰,四川,深圳,2016-11-18,109:100(已结束),0,3.5,0,0,0,0,0,0,1,3,0,0,0,2,0,0,502296
队伍,四川,深圳,2016-11-18,109:100(已结束),0,-,0,0,0,0,0,0,2,3,0,0,0,0,0,0,NTe003
贝尼蒙,青岛,广州,2016-11-18,89:88(已结束),1,28.7,0,0,5,9,3,6,6,12,1,2,3,4,4,13,503178
苏伟,青岛,广州,2016-11-18,89:88(已结束),1,37.2,0,0,5,5,2,10,2,6,1,0,0,1,4,12,101763
孟令源,青岛,广州,2016-11-18,89:88(已结束),1,19.3,0,0,0,2,2,2,0,1,1,0,0,1,1,2,500369
刘书楠,青岛,广州,2016-11-18,89:88(已结束),1,16.0,0,1,1,1,0,0,1,1,0,1,1,1,3,2,500531
张骋宇,青岛,广州,2016-11-18,89:88(已结束),1,36.3,0,2,3,9,0,0,1,1,3,0,0,1,1,6,500660
多米尼克·琼斯,青岛,广州,2016-11-18,89:88(已结束),0,42.6,3,13,5,10,15,16,1,9,5,0,0,2,1,34,501896
宗赞,青岛,广州,2016-11-18,89:88(已结束),0,19.0,0,1,3,5,4,4,3,8,0,0,0,4,5,10,501585
孙杰,青岛,广州,2016-11-18,89:88(已结束),0,27.6,2,4,0,2,1,2,1,1,1,0,0,1,3,7,100213
田嘉夫,青岛,广州,2016-11-18,89:88(已结束),0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501382
王庆明,青岛,广州,2016-11-18,89:88(已结束),0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501485
孙鐿滔,青岛,广州,2016-11-18,89:88(已结束),0,12.2,1,4,0,0,0,0,0,2,1,0,0,0,0,3,501936
队伍,青岛,广州,2016-11-18,89:88(已结束),0,-,0,0,0,0,0,0,3,4,0,0,0,2,0,0,Te030
李学林,广州,青岛,2016-11-18,89:88(已结束),1,15.6,0,0,0,1,1,2,0,0,0,2,0,0,1,1,501212
范子铭,广州,青岛,2016-11-18,89:88(已结束),1,15.1,0,0,2,5,2,4,0,3,0,0,0,1,5,6,501725
巴赫拉米,广州,青岛,2016-11-18,89:88(已结束),1,40.5,1,2,3,9,0,0,1,3,1,1,0,4,5,9,501903
郭凯,广州,青岛,2016-11-18,89:88(已结束),1,27.5,0,1,1,2,2,5,1,3,0,1,0,0,2,4,503539
大卫·肯尼迪,广州,青岛,2016-11-18,89:88(已结束),1,40.1,0,3,9,17,6,8,6,12,5,1,1,2,6,24,503572
史鸿飞,广州,青岛,2016-11-18,89:88(已结束),0,25.0,3,3,0,0,0,0,1,1,0,1,0,1,0,9,501345
朱旭航,广州,青岛,2016-11-18,89:88(已结束),0,11.3,0,0,1,5,0,0,1,2,0,0,1,0,6,2,501546
S.A.亚历山大,广州,青岛,2016-11-18,89:88(已结束),0,27.9,0,0,9,20,1,1,8,15,0,0,2,6,3,19,503571
鞠明欣,广州,青岛,2016-11-18,89:88(已结束),0,33.6,0,1,5,7,4,4,0,2,1,0,1,0,5,14,501398
赵率舟,广州,青岛,2016-11-18,89:88(已结束),0,3.4,0,2,0,0,0,0,0,1,1,0,0,0,2,0,501737
队伍,广州,青岛,2016-11-18,89:88(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Te010
马尚·布鲁克斯,江苏,八一,2016-11-18,102:75(已结束),1,0.0,1,6,8,15,3,3,1,4,4,2,1,0,2,22,503170
曹飞,江苏,八一,2016-11-18,102:75(已结束),1,0.0,0,0,4,5,2,2,0,1,0,3,0,2,2,10,500545
李原宇,江苏,八一,2016-11-18,102:75(已结束),1,0.0,0,0,6,9,0,0,7,14,2,3,0,2,2,12,501166
易立,江苏,八一,2016-11-18,102:75(已结束),1,0.0,0,2,3,3,2,4,0,4,2,0,2,7,3,8,100019
柳伟,江苏,八一,2016-11-18,102:75(已结束),1,0.0,0,0,2,2,0,0,0,3,0,0,0,1,0,4,100164
陈磊,江苏,八一,2016-11-18,102:75(已结束),0,0.0,1,1,1,1,1,1,0,0,0,0,0,1,0,6,100139
候逸凡,江苏,八一,2016-11-18,102:75(已结束),0,0.0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,501160
胡雪峰,江苏,八一,2016-11-18,102:75(已结束),0,0.0,0,1,0,0,4,5,0,2,4,1,0,2,1,4,100018
